WorldSize,Run,ActualTime
2,0,1.2918195724487305
4,0,1.4800431728363037
6,0,1.5533387660980225
8,0,1.7782814502716064
10,0,2.67665433883667
12,0,2.8480563163757324
14,0,2.8767282962799072
16,0,2.7944560050964355
