WorldSize,Run,ActualTime
2,0,16.910181760787964
4,0,9.565119981765747
6,0,13.39511513710022
8,0,14.30221939086914
10,0,11.756378412246704
12,0,12.01831841468811
14,0,11.810455560684204
16,0,11.275811433792114
