NumTasks,TaskId,TimeInQueue,ExecTime,TimeSinceStart,ExecutedAt
10,1,0,12,12,10.244.3.2
10,0,0,16,16,10.244.0.4
10,2,12,16,28,10.244.3.2
10,3,4,12,29,10.244.0.4
10,4,11,12,40,10.244.3.2
10,5,0,12,41,10.244.0.4
10,6,11,12,52,10.244.3.2
10,7,0,14,55,10.244.0.4
10,8,11,12,65,10.244.3.2
10,9,2,12,67,10.244.0.4
