Timestamp,Host,CPU_COUNT,CPU_FREQ,CPU_PCT,CPU_TIME_IDLE,CPU_TIME_IOWAIT,CPU_TIME_USER,CPU_TIME_SYSTEM,CPU_PCT_IDLE,CPU_PCT_IOWAIT,CPU_PCT_USER,CPU_PCT_SYSTEM,MEMORY_USED,MEMORY_ACTIVE,MEMORY_USED_PCT,MEMORY_AVAILABLE,SWAP_USED,DISK_READ_MB,DISK_WRITE_MB,NET_SENT_MB,NET_RECV_MB
2022-05-08 13:48:37.054,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,10.0,81766.54,293.09,12881.29,967.3,82.1,0.1,16.5,1.2,870.14453125,1049.8125,4.1,30781.80078125,0,797.94873046875,11429.509765625,95497.82906723022,95478.087931633
2022-05-08 13:48:39.063,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,0.7000000000000001,81782.51,293.09,12881.36,967.35,99.3,0.0,0.4,0.30000000000000004,871.7109375,1050.39453125,4.1,30780.23046875,0,797.94873046875,11429.564453125,95497.82906723022,95478.087931633
2022-05-08 13:48:41.228,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,1.3,81799.57,293.09,12881.45,967.48,98.7,0.0,0.5,0.8,879.2890625,1058.609375,4.2,30772.6484375,0,797.94873046875,11429.564453125,95497.84269428253,95478.1008605957
2022-05-08 13:48:43.236,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,50.4,81807.44,293.09,12887.17,969.52,49.6,0.0,36.0,12.8,915.16015625,1094.8515625,4.3,30736.42578125,0,797.94873046875,11429.564453125,95684.33938694,95663.93723869324
2022-05-08 13:48:45.266,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,52.1,81815.13,293.09,12893.18,971.64,47.9,0.0,37.4,13.2,905.61328125,1082.6015625,4.3,30745.97265625,0,797.94873046875,11429.568359375,95890.76845264435,95870.37454986572
2022-05-08 13:48:47.277,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,51.3,81822.87,293.09,12899.03,973.74,48.7,0.0,36.8,13.2,906.640625,1082.51171875,4.3,30744.9453125,0,797.94873046875,11429.568359375,96127.51555728912,96107.10652160645
2022-05-08 13:48:49.444,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,51.4,81831.22,293.09,12905.14,976.19,48.6,0.0,35.6,14.3,905.796875,1082.48046875,4.3,30745.7890625,0,797.94873046875,11429.568359375,96362.14172267914,96341.76490211487
2022-05-08 13:48:51.614,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,52.0,81839.44,293.09,12911.29,978.7,48.0,0.0,35.9,14.6,906.8515625,1083.10546875,4.3,30744.734375,0,797.94873046875,11429.572265625,96598.49168109894,96578.13408851624
2022-05-08 13:48:53.781,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,52.7,81847.51,293.09,12917.56,981.18,47.3,0.0,36.8,14.5,906.88671875,1083.47265625,4.3,30744.69921875,0,797.94873046875,11429.576171875,96825.7558221817,96805.37205314636
2022-05-08 13:48:55.791,faasm-openmpi-deployment-6777f44784-2rn9k,8,2800,52.2,81855.11,293.09,12923.26,983.51,47.8,0.0,35.9,14.7,907.83203125,1085.6015625,4.3,30743.75,0,797.94873046875,11429.576171875,97064.42563724518,97044.04503059387
